,Job Function,Industry,Seniority,Job Description,Segment,female,male
29,Other,Hospitals and Health Care,Not Applicable,"Company Description




THE MEDICAL HEART OF MARYLAND




<

Treating over 330,000 patients every year, the University of Maryland Medical Center is at the vital core of Maryland’s health care system and community. We’re known for our prestigious expertise in innovative research and education, along with the talented staff and advanced centers that make it all possible. The R Adams Cowley Shock Trauma Center, the world’s first center dedicated to trauma, treats more than 7,500 critically injured patients a year with an incredible 97 percent survival rate. We also have one of the nation’s largest kidney and pancreas transplant programs at The Joseph and Corinne Schwartz Division of Transplantation, home to Maryland’s first steroid-free protocol and pancreas/kidney transplant. From our National Cancer Institute-designated UM Marlene and Stewart Greenebaum Cancer Center to The University of Maryland’s Children’s Hospital, one of the largest pediatric centers in the state, we are dedicated to saving and transforming lives.

Job Description

This role is reserved for the new graduate or nurse with less than 12 months experience. The nurse will utilize this time to learn the institution and nursing practice. It is expected that a nurse in this role successfully pass the probationary period within 12 months (18 months maximum with a defined action plan developed with manager). Utilizes the nursing process as the frame of reference for practice as a professional nurse. Participates in activities to develop own practice, and to support group practice goals at the unit level. Functions effectively as a member of a multidisciplinary health care team. Is accountable to patient, family and team members for care provided, and to the nurse manager for totality of work performance.

Qualifications

Graduation from an accredited school of nursing, with a Bachelor’s degree in Nursing preferred; Licensure as a Registered Nurse in the state of Maryland, or eligible to practice due to compact state requirements outlined by the Maryland Board of Nursing

Additional Information

All your information will be kept confidential according to EEO guidelines.
Show less ",1,0,0.29
38,Other,Hospitals and Health Care,Not Applicable,"Company Description




THE MEDICAL HEART OF MARYLAND




Treating over 330,000 patients every year, the University of Maryland Medical Center is at the vital core of Maryland’s health care system and community. We’re known for our prestigious expertise in innovative research and education, along with the talented staff and advanced centers that make it all possible. The R Adams Cowley Shock Trauma Center, the world’s first center dedicated to trauma, treats more than 7,500 critically injured patients a year with an incredible 97 percent survival rate. We also have one of the nation’s largest kidney and pancreas transplant programs at The Joseph and Corinne Schwartz Division of Transplantation, home to Maryland’s first steroid-free protocol and pancreas/kidney transplant. From our National Cancer Institute-designated UM Marlene and Stewart Greenebaum Cancer Center to The University of Maryland’s Children’s Hospital, one of the largest pediatric centers in the state, we are dedicated to saving and transforming lives.




Job Description




Under general supervision, provides services on assigned projects for the design, development, construction, alteration or installation of hospital facilities, buildings and equipment. Develops space programs, feasibility studies, and initial project cost and schedule estimates for review by the Facilities department senior staff.




The following statements are intended to describe the general nature and level of work being performed by people assigned to this classification. They are not to be construed as an exhaustive list of all job duties performed by personnel so classified.




Coordinates the programming, planning, and design of annual construction and renovation projects for the Medical System in accordance with departmental procedures.
Initiates and participates in meetings with department administrators and various departments/hospital occupants to compile data for project design and construction.
Develops functional and space programs based upon utilization and operational data (i.e. staffing needs, projected volumes, length and types of visits, etc.). Determines space requirements in accordance with department gross square foot planning (DGSF) guidelines and UMMS space standards.
Produces designs to indicate allocation of space.
Develops feasibility studies in order to determine viability of proposed projects..
Determines scope of project including required square footage, equipment purchase, project description, required start and completion dates, etc..
Prepares conceptual project cost estimates including direct and indirect construction costs and relocation costs.
Develops preliminary project schedules.
Proposes temporary and permanent relocations, addressing the advantages and disadvantages of alternative solutions.
Develops conceptual option analysis leading to a preferred design for consultant development of departmental renovations. Reviews consultant design concepts for renovations and new construction projects.
Assists in the selection of architectural, engineering, and interior design consultants for building construction projects in accordance with departmental procedures.
Reviews and verifies consultants’ credentials, fee structures and experience as it relates to the project under consideration.
Evaluates architectural and engineering proposals and reports on financial, technical and health care merit/qualities. Translates the information into lay person’s terms. Reports information and related benefits to facilities and hospital personnel.
Provides staff support to the Facilities department.
Takes minutes of meetings and prepares agendas.
Maintains databases of projects, systems and other facility data.
Assists with maintenance of the annual backfill plan to address the appropriate use of vacated space.
Assists the Project Development with capital planning activities.
Implements design and space standards in accordance with UMMS space policies. Ensures consistencies in architectural treatments throughout the institution.
Recommends and implements systems and process planning improvements.
Maintains professional growth and development through attending in-service training, external seminars and activities/events to keep abreast of developments in the field
Performs related duties as required.




Qualifications




Bachelor’s degree and three years related, demonstrated architectural design, interior design, space planning or facilities management experience is required. An equivalent combination of education and/or relevant experience may be substituted for the degree. Healthcare environment experience is preferred.
Registration as a professional architect or NCIDQ interior designer is preferred.
Knowledge of space programming, design, construction, and facilities planning is required.
Knowledge of Computer Automated Design and Drafting programs (AutoCAD) is required. Knowledge of Microsoft office products, project scheduling and project estimating software is preferred.
Knowledge of hospital design and building codes and regulations is preferred.
A high level of judgment, discretion, and sensitivity to political issues is required. Ability to demonstrate professional credibility is required. Ability to develop conceptual designs and to effectively negotiate is required.
Highly effective written and verbal communication and leadership skills are required to effectively work and interact with project engineers, consulting firms, administration and support staff and to draft technical specifications.




Working Conditions




Weekend, shift work, holiday, on-call, and overtime may be required.




Additional Information




All your information will be kept confidential according to EEO guidelines.
Show less ",1,0,0.13
41,Other,Hospitals and Health Care,Not Applicable,"Company Description




THE MEDICAL HEART OF MARYLAND




<

Treating over 330,000 patients every year, the University of Maryland Medical Center is at the vital core of Maryland’s health care system and community. We’re known for our prestigious expertise in innovative research and education, along with the talented staff and advanced centers that make it all possible. The R Adams Cowley Shock Trauma Center, the world’s first center dedicated to trauma, treats more than 7,500 critically injured patients a year with an incredible 97 percent survival rate. We also have one of the nation’s largest kidney and pancreas transplant programs at The Joseph and Corinne Schwartz Division of Transplantation, home to Maryland’s first steroid-free protocol and pancreas/kidney transplant. From our National Cancer Institute-designated UM Marlene and Stewart Greenebaum Cancer Center to The University of Maryland’s Children’s Hospital, one of the largest pediatric centers in the state, we are dedicated to saving and transforming lives.

Job Description

This role is reserved for the new graduate or nurse with less than 12 months experience. The nurse will utilize this time to learn the institution and nursing practice. It is expected that a nurse in this role successfully pass the probationary period within 12 months (18 months maximum with a defined action plan developed with manager). Utilizes the nursing process as the frame of reference for practice as a professional nurse. Participates in activities to develop own practice, and to support group practice goals at the unit level. Functions effectively as a member of a multidisciplinary health care team. Is accountable to patient, family and team members for care provided, and to the nurse manager for totality of work performance.

Qualifications

Graduation from an accredited school of nursing, with a Bachelor’s degree in Nursing preferred; Licensure as a Registered Nurse in the state of Maryland, or eligible to practice due to compact state requirements outlined by the Maryland Board of Nursing

Additional Information

All your information will be kept confidential according to EEO guidelines.
Show less ",1,0,0.29
49,Marketing and Sales,Wellness and Fitness Services and Hospitals and Health Care,Not Applicable,"Benefits

$10,000 Tuition Reimbursement per year ($5,700 part-time)
$6,000 Student Loan Repayment ($3,000 part-time)
$1,000 Professional Development per year ($500 part-time)
$250 Wellbeing Fund per year($125 for part-time)
Annual Employee Merit Increase and Incentive Bonus
Paid time off and Holiday pay

Description

The Marketing Specialist reflects the mission, vision, and values of NM, adheres to the organization’s Code of Ethics and Corporate Compliance Program, and complies with all relevant policies, procedures, guidelines and all other regulatory and accreditation standards.

The Marketing Specialist is an important individual contributor to Marketing. They are expected to be collaborative, results driven, organized with a keen attention to detail, ability to multi-task, and deliver flawless execution of their projects. The Marketing Specialist will work with a range of clients within and beyond NM.

The Marketing Specialist is an important individual contributor within the Marketing division. They support the manager/team in identified projects that often include multi-tasking various projects with the ability to anticipate and communicate needs of the project with the manager. The Marketing Specialist creates building blocks of NM’s marketing plans and, in doing so, learns fundamentals of strategic marketing. They are expected to be collaborative, results driven and deliver flawless execution of their projects

The Marketing Specialist supports the manager in the execution of assigned/identified projects:

Understands the scope and objectives of assigned projects and delivers against those objectives.
Develops key elements of the marketing plan and/or the creation of marketing materials.
Supports strong internal client relationships by understanding internal client needs, delivering high quality materials/plans, and effectively managing feedback.

Qualifications

Required:

Bachelor’s degree or 4 years of comparable experience.
An additional 2-3 years of experience in related field.
Must have exceptional interpersonal skills with a proactive and constructive attitude.

Preferred

Understanding of healthcare industry and academic medical centers.
Agency or client-side healthcare marketing experience/internship.
Undergraduate degree in Marketing or related field.

Equal Opportunity

Northwestern Medicine is an affirmative action/equal opportunity employer and does not discriminate in hiring or employment on the basis of age, sex, race, color, religion, national origin, gender identity, veteran status, disability, sexual orientation or any other protected status.
Show less ",1,0,0.28
58,Health Care Provider and Management,Medical Practices and Hospitals and Health Care,Not Applicable,"A new and exciting opportunity for Director Hospital Human Resources has become available at an award-winning healthcare facility located in Metropolitan Texas.

This Hospital strives to make a difference in the lives of their patients, co-workers and community. This award winning hospital and is Joint Commission accredited facility, a Primary Stroke Center, and also includes a Level II NICU. This full-service facility offers a wide array of specialty services including surgical OR, emergency services ER, cardiology, women’s services OB, and orthopedics.

The Director Hospital Human Resources will report directly to the CEO and be responsible for the following:

Overall operation of the Human Resources department
Implementation and monitoring of the personnel policies, salary administration, benefits administration, recruitment and retention of staff
Maintains positive employee relations with all departments
Ensures a highly effective New Hire Orientation and Onboarding experience

Those with a Bachelors Degree and prior Hospital HR experience will earn quick interviews!

This facility is located in Metropolitan Texas and offers people living there a suburban feel. This a a place that you and your family can enjoy catching a professional sports event, walking the town enjoying small stores and great local coffee shops. This area also offers an affordable coat of living and great school system for your kids. This is a place you will want to call home!

The Director Hospital Human Resources will be offered a competitive salary and a generous benefits package. Don’t miss this opportunity, apply today!

HR Consulting, Human Resources, Information Systems (HRIS), Change Management, Organizational Development, Labor Relations, Hospital Human Resources, HR Manager, Human Resources Manager, HR, Recruiting, Employee Relations, Compensation and benefits, Diversity and inclusion, Employee communications, Employee relations, Human resource information systems, Job analysis, Labor and union negotiations, Leadership development, Manpower planning, Onboarding, Organizational development, Performance management, Recruitment, Retention, Staffing, Succession planning, careers, Texas, jobs

Talent development.
Training and development erika@cmcwest.com

Show less ",1,0.32,0.32
66,Other,"Insurance, Hospitals and Health Care, and Pharmaceutical Manufacturing",Not Applicable,"Our work matters. We help people get the medicine they need to feel better and live well. We do not lose sight of that. It fuels our passion and drives every decision we make.

Job Posting Title

Customer Service Agent - Starting at $17.00/hour - Remote

Job Description

As a Member Service Specialist, you will be a part of our 100% remote Contact Center team and responsible for answering and handling incoming calls from Prime members, pharmacies and doctors’ offices. You will provide support and assistance to our callers to help them get the medicine they need to feel better and live well. This opportunity will help build your customer service skills and knowledge for a career in healthcare.

This is a Full Time work from home position and you will be eligible for our benefits on the first of the month after your start date.

Position Requirements

Must have dedicated, secure high-speed cable, DSL, or fiber internet (i.e., Earthlink, CenturyLink or Frontier). No wireless or 5G home internet connections (including T-Mobile, Verizon, community Wi-Fi or “hotspots”)
Must be able to work a schedule that could include evenings, weekends, holidays, and mandatory overtime based on business needs
Must have the ability to adhere to a pre-determined schedule, including planned rest & meal breaks.
Must have dedicated home workspace that would be private, quiet, without interruption and minimal distractions during your scheduled work shifts – including a door that can be physically secured
Must be available for a 6 to 8 week training class

What Prime Provides

All equipment is provided and shipped directly to your place of residence
Highly structured work environment
Transferable skills within Prime or within the healthcare field
Opportunities to grow your career within Prime
Medical, dental, and vision insurance, paid time off, 401k match, and more
40-hour work week (potential overtime)

Job Responsibilities

Receive incoming calls or emails from members, pharmacies, doctor’s offices about requests for information on medication and benefits
Investigate and resolve member inquiries in a timely manner or escalate to appropriate team member
Adhere to and reinforce Prime and departmental standard operating procedures and training guidelines specific to HIPAA
Other duties as assigned

Required Minimum Qualifications

High School Diploma or GED is required
1 year of customer service experience
Must be eligible to work in the United States without need for work visa or residency sponsorship

Additional Qualifications

Has suitable home office (i.e. chair, desk, internet, etc.) that meet Prime required standards (if work from home position)
Strong PC Skills with ability to navigate multiple software systems simultaneously
Strong communication skills with focus on professional demeanor and empathy
Ability to multitask
Detail oriented

Preferred Qualifications

Call center experience
Call center experience in the Healthcare industry
Work from home (remote) experience
Fluency in Spanish

Minimum Physical Job Requirements

Ability to sit 6 or more hours per day
Occasionally required to stand, walk and stoop, kneel, and crouch
Ability to work a flexible schedule including evenings, weekends, holidays, overtime
Ability to work with a set, pre-determined break and lunch schedule

Reporting Structure

Reports to Supervisor in the Contact Center

Prime Therapeutics LLC is an Equal Opportunity Employer. We encourage diverse candidates to apply and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex (including pregnancy), sexual orientation, gender identity or expression, genetic information, marital status, family status, national origin, age, disability, veteran status, or any other legally protected class under federal, state, or local law.
Show less ",1,0,0
84,Human Resources,Hospitals and Health Care,Not Applicable,"Company Description




We’re making Maryland stronger!




With roots that go as far back as 1895, the UM Rehab & Ortho Institute continues to be a pioneer in orthopedics and neurological disorders. From bones to brains, our cutting-edge hospital heals even the most serious of injuries, specializing in everything from total joint replacement to spinal cord injuries and neurological condition. In total, our 141-bed facility welcomes over 3,000 patients every year. As the state’s largest provider of inpatient rehabilitation services, we offer some of the most advanced therapies for stroke, spinal cord injury, traumatic brain injury, orthopedic and sports injury, among many others.




Job Description




Provides for the safety and security of patients, visitors and staff consistent with the mission and values of University of Maryland Rehabilitation & Orthopaedic Institute (UMROI) and in accordance within the scope of practice, professional, and regulatory standards. Accountable to the Manager of Security Services for processes and outcomes. Serves as a fully engaged member of the interdisciplinary team. Participates in cost effective strategies that optimize the hospital's culture of safety.




Must demonstrate the knowledge and skills necessary to provide care appropriate to the age, culture, ethnicity, and specific individual diagnostic needs of the patients served in his/her department. He/she must be able to assess and interpret data about the patient’s status in order to identify each patient’s specific needs and provide the care needed by the patient group (pediatric, adolescents and/or geriatric patient group, culture and diagnostic specific).




Consistently expresses and demonstrates compassion and courtesy for patients. Extends courtesy and support to patient's families/visitors.




Qualifications




Completion of a high school level of course work with attainment of a high school diploma or possession of a State High School Equivalency Certificate (GED) is required.
A minimum of one (1) year of security experience is required.
Non-Crisis Intervention Training (NCI) certification required, upon completion of the probationary period but before the annual review.




Additional Information




All your information will be kept confidential according to EEO guidelines.
Show less ",1,0.59,0.59
89,Human Resources,Hospitals and Health Care,Not Applicable,"Company Description




We’re making Maryland stronger!




With roots that go as far back as 1895, the UM Rehab & Ortho Institute continues to be a pioneer in orthopedics and neurological disorders. From bones to brains, our cutting-edge hospital heals even the most serious of injuries, specializing in everything from total joint replacement to spinal cord injuries and neurological condition. In total, our 141-bed facility welcomes over 3,000 patients every year. As the state’s largest provider of inpatient rehabilitation services, we offer some of the most advanced therapies for stroke, spinal cord injury, traumatic brain injury, orthopedic and sports injury, among many others.




Job Description




Provides for the safety and security of patients, visitors and staff consistent with the mission and values of University of Maryland Rehabilitation & Orthopaedic Institute (UMROI) and in accordance within the scope of practice, professional, and regulatory standards. Accountable to the Manager of Security Services for processes and outcomes. Serves as a fully engaged member of the interdisciplinary team. Participates in cost effective strategies that optimize the hospital's culture of safety.




Must demonstrate the knowledge and skills necessary to provide care appropriate to the age, culture, ethnicity, and specific individual diagnostic needs of the patients served in his/her department. He/she must be able to assess and interpret data about the patient’s status in order to identify each patient’s specific needs and provide the care needed by the patient group (pediatric, adolescents and/or geriatric patient group, culture and diagnostic specific).




Consistently expresses and demonstrates compassion and courtesy for patients. Extends courtesy and support to patient's families/visitors.




Qualifications




Completion of a high school level of course work with attainment of a high school diploma or possession of a State High School Equivalency Certificate (GED) is required.
A minimum of one (1) year of security experience is required.
Non-Crisis Intervention Training (NCI) certification required, upon completion of the probationary period but before the annual review.




Additional Information




All your information will be kept confidential according to EEO guidelines.
Show less ",1,0.59,0.59
90,Human Resources,Hospitals and Health Care,Not Applicable,"Company Description




We’re making Maryland stronger!




With roots that go as far back as 1895, the UM Rehab & Ortho Institute continues to be a pioneer in orthopedics and neurological disorders. From bones to brains, our cutting-edge hospital heals even the most serious of injuries, specializing in everything from total joint replacement to spinal cord injuries and neurological condition. In total, our 141-bed facility welcomes over 3,000 patients every year. As the state’s largest provider of inpatient rehabilitation services, we offer some of the most advanced therapies for stroke, spinal cord injury, traumatic brain injury, orthopedic and sports injury, among many others.




Job Description




Provides for the safety and security of patients, visitors and staff consistent with the mission and values of University of Maryland Rehabilitation & Orthopaedic Institute (UMROI) and in accordance within the scope of practice, professional, and regulatory standards. Accountable to the Manager of Security Services for processes and outcomes. Serves as a fully engaged member of the interdisciplinary team. Participates in cost effective strategies that optimize the hospital's culture of safety.




Must demonstrate the knowledge and skills necessary to provide care appropriate to the age, culture, ethnicity, and specific individual diagnostic needs of the patients served in his/her department. He/she must be able to assess and interpret data about the patient’s status in order to identify each patient’s specific needs and provide the care needed by the patient group (pediatric, adolescents and/or geriatric patient group, culture and diagnostic specific).




Consistently expresses and demonstrates compassion and courtesy for patients. Extends courtesy and support to patient's families/visitors.




Qualifications




Completion of a high school level of course work with attainment of a high school diploma or possession of a State High School Equivalency Certificate (GED) is required.
A minimum of one (1) year of security experience is required.
Non-Crisis Intervention Training (NCI) certification required, upon completion of the probationary period but before the annual review.




Additional Information




All your information will be kept confidential according to EEO guidelines.
Show less ",1,0.59,0.59
91,Other,Hospitals and Health Care,Not Applicable,"Company Description




Experience the highest level of appreciation at UM Baltimore Washington Medical Center — named Top Workplace in the Baltimore area by The Baltimore Sun two years in a row (2019 & 2020); Top Workplace in the USA for 2021! As part of the acclaimed University of Maryland Medical System, our facility is one of three ANCC Pathway to Excellence® designated hospitals in Maryland. UM BWMC features one of the state’s busiest emergency departments, as well as a team of experts who care for our community and one another. The University of Maryland Baltimore Washington Medical Center (UMBWMC) provides the highest quality health care services to the communities we serve. Our medical center is home to leading-edge technology, nationally recognized quality, personalized service and outstanding people. We have 285 licensed beds and we’re home to 3,200 employees and over 800 physicians. Our expert physicians and experienced, compassionate staff are connected to medical practices in the local community as well as at University of Maryland Medical Center in downtown Baltimore. For patients, this means access to high-quality care and research discoveries aimed at improving Maryland’s health. Our physicians and nursing staff specialize in emergency, acute, medical-surgical and critical care. In addition, our medical center is home to many Centers of Excellence, offering expert outpatient health care.




Job Description




As a Registered Nurse at UM BWMC, you’ll experience:




A supportive and collaborative work environment
A comprehensive benefits package including health, vision and dental coverage including prescription drug coverage – Tax-Free Savings Plans, Tuition Reimbursement and more!
Work Life Balance: You’ll accrue annual leave; we offer dependent care reimbursement, short/long term disability and an employee assistant program.
Educational Assistance: We support your continuing education and career advancement by offering tuition reimbursement & continuing education options.




Qualifications




Qualifications:




Graduation from an accredited nursing education program approved by the Board of Nursing. BSN preferred.
Currently licensed as an RN in the state of Maryland.
BLS certification




Additional Information




All your information will be kept confidential according to EEO guidelines.
Show less ",1,0,0
94,Project Management,Biotechnology Research,Not Applicable,"Senior Director, Program Management - Preclinical Biopharma

Location: Raleigh-Durham, NC




The Senior Director, Program Management has responsibility for ensuring that the operational objectives for internal projects are reached in accordance with the company's developed project plan while ensuring that a close collaborative relationship is developed/maintained with cross-functional stakeholders. This position will work closely with scientific leads, subject matter experts and business development leaders to develop and implement organizational practices that drive common decisions and processes internally.




Responsibilities:

Create a strong partnership with the scientific lead to shape the overall strategy, objectives and work plan for assigned program(s)
Develop/maintain an integrated program plan (e.g., detailed Gantt, budget, resources, etc.) to ensure operational objectives are being met
For intracompany relationships: ensure a good understanding of the contractual obligations,
Identify conflicts and facilitate resolution, circumventing escalation to senior leadership
Proactively identify risks, gaps, and resource bottlenecks, and work with impacted teams and functional leadership to develop and implement mitigation plans
Support the standardization of processes and communication(s) to build efficiencies
Proactively seek out opportunities for organizational improvement (e.g. team structure, processes, communication, etc.)
Facilitate program and R&D team meetings using meeting management best practices to drive cross-functional communication, timely and effective decision-making, and successful execution of program activities




Qualifications:

Bachelor’s Degree in Life Sciences required. Advanced degree (Masters or PhD) in Life Sciences or MBA preferred
10+ years of experience in pharmaceutical or biotechnology industry; 6+ years in a project/program management role.
Intimate knowledge of drug discovery and development, preferably in cell or gene therapy
Experience working with MS Project/Smartsheet, MS Excel, MS Powerpoint, and MS Word
Strong communication skills with ability to build professional relationships with external and internal stakeholders
Attention to detail and accuracy with respect to internal and external reporting
Strong business acumen
PMP® certification preferred but not required




Please note: this role is available to candidates who are legally authorized to work for any US employer on an indefinite basis. All resumes will be kept strictly confidential until you choose to pursue a specific opportunity with one of our clients.

Show less ",1,1.14,0.28
95,"Research, Analyst, and Information Technology",Hospitals and Health Care,Not Applicable,"Job Description

At Biosense Webster, Diversity, Equity, and Inclusion (DEI) is our top priority in our recruiting and hiring practices.  It is about challenging ourselves to be transparent and accountable, engaging in honest and courageous conversations, and making DEI a central part of the way we work in order to develop innovative solutions for a healthier world—and a better future for all.

At Johnson & Johnson, we use technology and the power of teamwork to discover new ways to prevent and overcome the world’s the most significant healthcare challenges. We leverage data, real-world insights, and creative minds to make life-changing healthcare products and medicines. With a reach of more than a billion people every day, there’s no limit to the impact you can make here. Are you ready to reimagine healthcare?

Here, your career breakthroughs will change the future of health, in all the best ways. And you’ll change, too. You’ll be inspired, and you’ll inspire people across the world to change how they care for themselves and those they love. Amplify your impact. Join us!

Atrial fibrillation (AFIB) is a quivering or irregular heartbeat (arrhythmia) that can lead to blood clots, stroke, heart failure and other heart-related complications. 20 million people around the world suffer from AFIB each year.

Biosense Webster, Inc. is the global leader in the science of diagnosing and treating heart rhythm disorders. The company established its leadership in electrophysiology with the development of the first real-time, 3D cardiac mapping and navigation technology, as well as the first electrophysiology catheter. The introduction of the company’s CARTO® 3 System in 2009 revolutionized 3D mapping technology by increasing the accuracy, speed, and efficiency of the cardiac ablation procedure.

Job Summary

The Associate Clinical Account Specialist (ACAS) position is a 6-9 month training position for those with little to no electrophysiology (EP) experience. Upon successful graduation from the program, the ACAS will be promoted to a Clinical Account Specialist (CAS). As a CAS the candidate will provide expert clinical product and technical assistance and training to physicians and EP lab staff on the effective use of BWI’s systems and catheter equipment (e.g., The CARTO® System, associated software modules and RF generator) during case procedures within an assigned geography. The expectation that is that this work leads to meeting and/or exceeding business goals.

The anticipated base salary for this position is $70,000.

The Company maintains highly competitive, performance-based compensation programs.  Under current guidelines, this position is eligible for an annual performance bonus. 

The annual performance bonus is a cash bonus intended to provide an incentive to achieve annual targeted results by rewarding for individual and the corporation’s performance over a calendar/performance year.  Bonuses are awarded at the Company’s discretion on an individual basis.

This position is eligible for a company car through the Company’s FLEET program.

Employees may be eligible to participate in Company employee benefit programs such as health insurance, savings plan, pension plan, disability plan, vacation pay, sick time, holiday pay, and work, personal and family time off in accordance with the terms of the applicable plans.  Additional information can be found through the link below: https://www.careers.jnj.com/employee-benefits

Position Components

) And In Accordance With All Applicable Federal, State And Local Laws/regulations And Corporate Johnson & Johnson, Procedures And Guidelines, The ACAS Will

Under (e.g. limited supervision, general direction, etc.

Attend all portions of the ACAS fellowship training program without exception.
Engage in dialogue with multiple internal and external business partners and stakeholders, and formulate solutions based on dialogue and input gained during training.
Understand the dynamics of an EP lab, including, but not limited to physicians, nurses and technicians, clinical and hospital administrators and staff.
Prioritize and appropriately respond to requests in a high-stress environment.
Maintain composure and problem-solving focus during stressful interactions.
Respond daily to requests by email and voicemail.
Drive collaboration and maintain consistent, open lines of communication across the assigned responsibilities with the local team/Pod (i.e. TM and other CAS), as well as the support team (i.e. field trainers, site trainers, RBD) and other internal and external partners
Responsible for following all company guidelines related to health, safety and environmental practices and that all resources needed to do so are available and in good condition.
Responsible for adhering to company compliance with all federal, state, local and company regulations, policies, and procedures.
A minimum of Bachelor’s degree is required by December 2023
 OR minimum of 2 years of related professional experience (engineering, or procedural hospital setting) is required with an Associate’s degree
OR a minimum of 1 year of EP mapping experience with an Associate’s degree is required
OR Graduate from an accredited academic program OR Industry prep school with a focus on EP with Bachelor’s degree is required
OR exiting a branch of the US military with an Associate’s degree is required
Priority given to candidates with Bachelor’s or Master’s degree in one of the following fields:
Biology
Biochemistry
Cardiac Function & Interventional Technology
Chemistry: Polymers/Materials Science
Computer Science
Engineering: Biomedical, Computer Science, Chemical, Electrical, Mechanical, General Engineering
Health Sciences
Kinesiology
Informatics and/or Data Science
Pharmaceutical Science
Physics
Technical Design: Industrial Design/Product Design
A valid driver’s license issued in the United States and successfully complete a background investigation, to include a review of driving record history
The ability to travel related to this role is required. Must be willing and able to travel up to 40% overnight locally, regionally, and nationally.
Will be required to maintain advanced clinical knowledge of cardiac ablation and cardio imaging, technical knowledge of EP technology, advancements, and the business landscape.
Advance-level computer skills, and the ability to multitask without the direct oversight of manager required
The ACAS will be hired for a specific company sales area and relocation to that pre-identified sales area after completion of the ACAS Training Program is required.
Please note: For the ACAS role, we do not offer work visa sponsorships and we do not accept OPT/CPT


Our full-time Associate Clinical Account Specialist (ACAS) opportunity with our #1 MedTech company Biosense Webster. This full-time role works hands-on with cutting edge technology in a clinical setting in cities across the country to help patients with cardiac arrythmias live the lives they want.  Moreover, as an ACAS, you quickly become the eyes of the physician during arrythmia ablation procedures and are in a genuine partnership with the Electrophysiologist and EP Lab team as you work to help the patients.

Resources

Discover A New Possible with Biosense Webster ACAS Program Video
Biosense Webster Website
Biosense Webster YouTube page
Patient information on Afib
Explanation of what Atrial Fibrillation (Afib) ablation is geared towards patients
10- minute video explaining the Afib ablation procedure
Longer video showing detailed steps of the procedure
J&J Credo
Geographical Alignment for Central : Arizona, New Mexico, Texas


At Johnson & Johnson, we’re on a mission to change the trajectory of health for humanity. That starts by creating the world’s healthiest workforce. Through cutting-edge programs and policies, we empower the physical, mental, emotional, and financial health of our employees and the ones they love. As such, candidates offered employment must show proof of COVID-19 vaccination or secure an approved accommodation prior to the commencement of employment to support the well-being of our employees, their families and the communities in which we live and work.

For more information on how we support the whole health of our employees throughout their wellness, career and life journey, please visit www.careers.jnj.com .

Johnson & Johnson is an Affirmative Action and Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, age, national origin, or protected veteran status and will not be discriminated against on the basis of disability

Primary Location

NA-US-California-Irvine

Other Locations

NA-US-Texas, NA-US-Arizona, NA-US-New Mexico

Organization

Biosense Webster Inc. (6010)

Job Function

Selling

Job Qualifications

Qualifications :


Show less ",1,0,0.22
