"",Job Function,Industry,Seniority,Job Description,Segment,female,male
54,Management and Manufacturing,Education Administration Programs,Executive,"Job Title: CHIEF OPERATING OFFICER FLSA Status: Exempt -Full Time Summary of Job: Headquartered in Grand Rapids, Early Learning Neighborhood Collaborative has implemented the ELNC model within three communities- Grand Rapids, Battle Creek and Kalamazoo. The Chief Operating Officer (COO) is an executive leadership position, reporting to the President and CEO, providing strategic leadership, management, and guidance to Directors of HR, Data/Evaluation, Compliance, Fund Development/Communication and Operations. The COO will ensure that ELNC's impact and leadership goals and objectives are achieved and will participate with Executive Leadership in development and implementation of ELNC's strategic plan. The COO will be an experienced change maker, be a leader within nonprofit, civic and social sectors in the region and beyond. Chief Operating Officer reports to the President and Chief Executive Officer Direct Staff Supervised: HR Director, Data/Evaluation Director, Implementation (compliance) Director, Fund Development/Communications Director and Operations Director Other Key Relationships: The Chief Operating Officer will work closely with the Chief Impact Officer, Chief Finance Officer and interact and develop relationships with ELNC Staff, partners, parents, community partners, volunteers and other community early childhood program peers. Essential Job Functions:




Overall responsibility for the financial management of the organization including but not limited to:
Co-development of Annual Budget with Chief Financial Officer
Co-analysis of management reports and financial data in comparison to budget, benchmarks and operating plans.
Overall responsibility for the Fund Development/Communication activities of the organization including but not limited to:
Development of Annual Plan for Fund Development and Communication including milestones and benchmarks
Analysis of management reports in comparison to annual plan
Overall responsibility for the Human Resource activities of the organization including but not limited to:
Development of HR Annual Plan outlining recruitment and retention strategies for ELNC staff including milestones and benchmarks.
Analysis of HR reports in comparison to annual plan
Ensure compliance with federal and state laws and regulations.
Overall responsibility for the Data/Evaluation activities of the organization including but not limited to:
Development of Data/Evaluation Annual Plan outlining efficient organizational performance measurement systems that allow accurate, reliable information collection and reporting including milestones and benchmarks.
Analysis of management reports in comparison to annual plan
Overall responsibility for the ELNC Implementation (activities of the organization including but not limited to:
Development of Quality/Compliance Annual Plan outlining monitoring activities, professional development and technical assistance to ensure fidelity of the ELNC model including milestones and benchmarks.
Analysis of management reports in comparison to annual plan
Overall responsibility for the Operations activities of the organization including but not limited to:
Development of Operations Annual Plan for operating systems, replacement of capital assets and technology including milestones and benchmarks.
Analysis of management reports in comparison to annual plan
Participate in appropriate Board of Directors committee meetings and work directly with committee chair. Attend and participate at Board of Directors meetings and other functions that may apply.
In conjunction with the President and Chief Executive Officer, Chief Impact Officer and Chief Finance Officer ensure strategic plan is updated and reported to Board of Directors including benchmarks and milestones.
This position will lead the organization's succession plan by working with each department to create formal plans for each.
All other duties as assigned. Essential Competencies Required:




Flexibility/Resilience




The ability to adjust to and thrive in a complex and changing environment; handles setbacks and failures with professionalism and candor; effectively and appropriately responds in the face of adversity or conflict.




Ability to Multi-Task




The ability to handle multiple tasks and assignments; prioritizes more important tasks while maintaining a good handle on others; reports in a timely manner any barriers to task completion level ample opportunities for supervisor to adjust deadliness.




Results-Oriented Thinking and Behavior




A genuine concern for effectiveness. Possesses the desire to get the job done with excellence; mentally is focused on getting the best results for actions taken; does not settle for mediocrity. Knowledge, Skills and Abilities:




Knowledge of complex helping systems, professions, and organizations and how they affect children and family welfare, and the multiple uses of such systems, professions and organizati
Show less ",1,0,0
55,"Research, Analyst, and Information Technology",Personal Care Product Manufacturing,Executive,"About Westman Atelier A new standard of clean luxury. Founded by world-renowned editorial makeup artist Gucci Westman, Westman Atelier is a curated edit of skin-loving, performance-first makeup that is always effortless, never overdone. A mother, makeup artist, and champion of holistic living, Gucci believes passionately that ‘luxury’, ‘efficacy’ and ‘clean’ can be synonymous with exceptional makeup. A skincare approach to high performance make-up formulated with clean ingredients and no-compromise integrity Balancing perfect shades and buttery textures that melt into the skin with plant-based actives and cutting-edge science About Our Founder Gucci Westman has more than 20 years of professional experience as a major editorial makeup artist, contributing to publications like Vogue and Harper’s Bazaar. Gucci is known for creating dewy, supernaturally glowy looks and her highly coveted “second-skin approach” to makeup, resulting in naturally beautiful, radiantly amplified skin. Position Summary Westman Atelier is seeking an experienced and impactful VP of R&D to support our product development with innovation and executional excellence. This position will be responsible for keeping a pulse on the consumer, market innovations in clean beauty, and ensuring the R&D process yields product that meets our innovation, quality and integrity standards. A successful candidate is someone with extensive knowledge and experience in formulation, project management, and strong leadership skills. Responsibilities: Thoroughly research ingredient lists from contract manufactures at each stage of development (i.e., initial base approval, actives, final shade and texture development) according to our strict black list Research new clean ingredients and actives to achieve efficacy claims that are central to all of our products; Continually update blacklist as new regulations and information emerges to pioneer in the clean category Ensure sustainability, transparency and safety documentation for sourced ingredients Identify disruptive product concepts that generate new opportunities for brand growth Lead and organize in partnership with Marketing, Product Development & Package Design, and other relevant cross-functional teams to achieve critical milestones Support innovation pipeline working closely with Founders, Product Development & Package Design Conduct product development clinical & claims testing needed for product launches using third party labs in a timely manner; Communicate effectively to product development stakeholders on testing and claim substantiation Manage regulatory compliance testing for all products with third party covering all countries we currently sell in and plan to expand into Troubleshoot during any point of development lifecycle to achieve the intended texture and performance of the Founders’ vision for the product Establish raw material specifications to ensure quality is met from first production to every re-order Requirements: Bachelor’s in Chemistry, Biology or related scientific field; Advanced degree, preferred 12+ years of product development R&D experience, with at least 6 years in color cosmetics and skincare 6-8 years of leadership experience managing a variance of teams, including contract manufacturers and supplier relations Bi/Multi-lingual fluency in any of the romance languages, a plus Robust knowledge of clean ingredient interaction Experience in safety testing and claims substantiation Excellent communication, organizational, project management, and creative problem-solving skills Effective cross-functional collaborator with ability to maintain alignment on development timelines Passion for the clean beauty consumer market and industry, and drive to identify opportunities for creativity and innovation Ability to travel 30% This is a remote position. Powered by JazzHR
Show less ",1,0.37,0.19
56,Human Resources,Wine & Spirits,Executive,"Apply online here: Sure, you could provide direction and vision for any company, but how much more fun would it be to be a leader at one of the top beverage sales companies in Michigan? Our team is statewide and we are dedicated to customer service, hiring and developing knowledgeable people, maintaining a diverse and innovative portfolio and our employees say the best parts about working here are the awesome people and the family atmosphere. If you would love to lead our Human Resources initiatives, keep reading! Eat. Sleep. Lead with Vision. Repeat: Our Chief Human Resources Officer leads, manages and holds the HR team accountable. This position is based out of Kalamazoo, Michigan and is responsible for the overall administration, coordination, and evaluation of the HR function, while focusing on strategic planning and organizational development. We take great pride in choosing leaders who can handle the hard work, think strategically and create solutions, motivate their team to achieve goals, and show a passion for leading and developing others. Like a fine wine, Imperial Beverage has been getting better with age since 1933. We are a Michigan family-owned beverage distributor and we are passionate about helping others succeed at work and in the community. We only hire those with passion, integrity, customer focus and the desire for hard work. Once all the work is done at our fast-paced company, we also like to have fun and lots of it! Will work for beer? Great! Working for a beverage distributor has its perks. Not only will you get to learn about and sample our products, but we also include health, dental and vision insurance, a 401K match which allows you to be fully vested after 6 months of employment, a generous PTO policy, leadership development opportunities, a focus on promoting from within and awesome company events like tickets to baseball games and weekend camping trips. A Day in the Life Be a positive example of working hard and having fun Lead and manage the HR team Participate in the development of the organization's plans and programs as a strategic partner, but particularly from the perspective of the impact on people Plan, develop, recommend, and implement Human Resources activities, policies, procedures, and programs Consult with other managers to advise them on Human Resource issues Establish credibility throughout the organization to be an effective listener and problem solver of people issues Enhance and/or develop, implement and enforce HR policies and procedures of the organization by way of systems that will improve the overall operation and effectiveness of the organization Continue improving the programs, policies, practices and processes associated with meeting the strategic and operational people issues of the organization Attend all Leadership Development Training that Imperial provides Requirements Enjoy a work hard/play hard culture Bachelor's Degree (or equivalent education and experience) in Human Resources or related field 5+ years' of Human Resource Management experience preferred Advanced knowledge of current HR and employment laws and practices Demonstrated leadership, people management, and change management skills including the ability to build collaboration and teamwork among the workforce to continually look for opportunities to improve Strong financial understanding, especially related to progressive and proactive compensation and benefits programs to provide motivation, incentives and rewards for effective performance Passion for organizational development Must possess superior communication and customer service skills, confidentiality and professionalism Ability to create positive relationships Ability to problem solve and make decisions quickly and efficiently while remaining calm and professional Experience developing and managing projects Ability to coordinate processes and work well with various departments Job Posted by ApplicantPro
Show less ",1,0,0.17
57,Business Development and Sales,Travel Arrangements,Executive,"HUALAPAI PREFERENCE Position: Chief Executive Officer (CEO) Department: Administration Classification: Exempt Salary Range: To be Negotiated Supervisor: Board of Directors Disclaimer: Position Description is not meant to encompass all aspects of position, other duties may be assigned. Position Summary: Implements the vision, philosophy and mission for Hwal’Bay Ba:J Enterprises, Inc. (dba Grand Canyon Resort Corporation) under the sole direction of the Board of Directors. Plans, directs and coordinates the operational activities of the Corporation with the assistance of the COO and CFO. Directs and manages all senior level corporate officers, managers, and directors. Ensures the efficiency, quality and service of operations resulting in maximum profitability and growth. Develops and implements short, mid and long-term strategic plans to maximize revenues and increase the Corporation’s position in the industry. Provides direction and leadership towards achievement of the Corporation’s strategic annual goals and objectives. Reviews operations to evaluate performance of the Corporation and the staff in meeting objectives and to determine potential cost reductions, program improvements or policy changes. Seeks and facilitates new business development in accordance with the strategic plan and current and evolving business trends. In conjunction with the CFO, projects annual revenues and expenses with the guidance and input of the Board of Directors. Recommends an annual budget to the Board of Directors for approval and prudently manages resources within the budget guidelines according to applicable policies, regulations and laws. Supports the interface between the Corporation and the Hualapai Tribal Council when the Tribal Council is acting in its capacity as designated representative of the Corporation’s shareholders. At the direction of the Board of Directors, acts as the corporate liaison with Federal, State and Tribal governmental entities. At the direction of the Board of Directors, functions as the primary corporate spokesperson for media and public relations regarding corporate activities and new product development. Promotes a positive corporate culture through team-building and effective management of human and capital resources. The CEO reports directly and solely to the Board of Directors. Duties & Responsibilities:

Provides regular updates to the Board of Directors. At the direction of the Board of Directors, also provides updates to the Hualapai Tribal Council acting in its capacity as the designated representative of the Corporation’s shareholders.
Plans, directs and coordinates the operational activities of the Corporation with the assistance of the COO and CFO. Ensures the efficiency, quality and service of operations resulting in maximum profitability and growth.
Projects annual revenues and expenses with the CFO and with the guidance and input of the Board of Directors. Working with the CFO, and with the guidance and input of the Board of Directors, recommends the annual budget to the Board of Directors for approval. Once approved, manages resources within the budget guidelines according to current policies, regulations and laws. With the CFO, reports any actual or pending, material deviation from the annual budget.
Develops and implements short, mid and long-term strategic plans to maximize revenues and increase the company’s position in the industry. Seeks and facilitates new business development in accordance with the strategic plan and current evolving business trends. Coordinates contractual negotiations and vendor relations with GCRC’s New Business Development Committee, Board of Directors and Legal Counsel.
At the direction of the Board of Directors, works with the Corporation’s Legal Counsel in general matters including litigation.
Reviews operations to evaluate performance of the Corporation and of staff in meeting objectives and to determine potential cost reductions, program improvements or policy changes. Enforces policies in an unbiased manner. Enforces adherence to operating, procurement, property, accounting, fiduciary and other policies of the Corporation.
At the direction of the Board of Directors, acts as the corporate liaison with Federal, State and Tribal governmental entities such as Federal Aviation Administration, National Park Service, Tribal Environmental Review Commission, etc. At the direction of the Board of Directors, represents the Corporation at legislative sessions, committee meetings and at formal functions. At the direction of the Board of Directors, functions as the primary corporate spokesperson for media and public relations regarding corporate activities and new product development.
At the direction of the Board of Directors, supports the interface between the Corporation and the Hualapai Tribal Council, sitting as the designated representative of the Corporation’s shareholders. Presents the annual corporate report at the Annual Shareholder meeting and presents other reports and information as directed by the shareholders at additional Shareholder meetings instituted by the Corporation’s shareholders.
Acts as corporate liaison regarding the Hualapai culture and its relationship to tourism in consultation with the Hualapai Cultural Advisory Board.
Promotes a positive corporate culture through team-building and effective management of human and capital resources. Fosters an environment of continuous performance improvement and development of corporate employees.
Supervises the Executive Staff and delegates appropriately in order to maximize executive productivity.
Fulfills other duties as assigned by the Board of Directors, including general fiduciary duties as required of a CEO.


Knowledge and Abilities:

Demonstrates professional oral and written communication skills with strong interpersonal skills.
Demonstrates ability to interact with a diverse population of employees and external contacts. Native American business operations experience preferred.
Demonstrates ability to lead, coach, train, develop and motivate employees.
Demonstrates ability to analyze and interpret financial data and manage resources.
Experience in contracting, negotiating, and formulating policy and in developing and implementing strategies, policies and procedures.
Demonstrates ability to interface with the Tribal Council, acting in its capacity as the representative of the Corporation’s shareholders and work in conjunction with and at the direction of the Board of Directors.
Excellent presentation and public speaking skills.
Demonstrates ability to foster a team environment, multi-task efficiently and maintain positive working relationships. Demonstrates ability to remain calm and focused under pressure


Qualifications:

Bachelors’ Degree in Business, Tourism or a related field required; an MBA is preferred
Prior senior leadership experience with a minimum of 10 years in progressively responsible positions in the hospitality or tourism industry
Excellent oral and written communication skills and strong interpersonal skills
Valid Driver’s License
Prior experience with Native American tribes or business operations desired.
Preference given to Hualapai Tribal members
Must provide at least 3 professional references


Working Conditions: Office and outdoor environment; must have a willingness to work a flexible schedule; extensive travel is required Applicant must pass a pre-employment drug screen and extensive background check may be required. All applicants are considered without regard to age, sex, race, national origin, religion, marital status, sexual orientation or physical disability. However, preference may be given to persons of Indian decent in accordance with Public law 88-353, Section 703 (7-2-71) and Public Law 93-638, Section 7B
Show less ",1,0,0.09
58,Accounting/Auditing and Finance,Internet Publishing,Executive,"Better Health Group is one of the leading national primary care platforms enabling providers to shift focus to value-based care. With a mission of Better Health, the Better Health Group umbrella includes the healthcare network brands Votion, VIPcare, and SaludVIP.




Through our provider-facing brand, Votion, we empower independent physicians to spend more time with their patients and less on other tasks, helping to achieve Better Health. We provide the tools, insights, and processes to enable our partners to focus on care while increasing earnings. Votion delivers 5-Star outcomes to more than 200,000 lives across 11 states for Medicare Advantage, Medicare ACOs, Medicaid, and Commercial Insurance.




Through our patient-facing brand, VIPcare, we achieve Better Health using a senior care model focused on prevention and maintenance. VIPcare has been serving Medicare Advantage communities for more than 16 years and currently operates across four states with plans for further expansion. Part of the VIPcare brand is the sister company, SaludVIP, which offers the same high-quality care and 5-star service to the growing Hispanic communities.




Together, Better Health Group’s lines of services work to drive our mission and achieve Better Care, Better Outcomes, and Better Health.




The Opportunity:




The Controller will directly support the Finance Department, with responsibility for planning, directing, coordinating, and execution of all accounting operational functions. The incumbent manages the accumulation and consolidation of all financial data necessary for an accurate accounting of consolidated business results, and they coordinate and issue internal and external financial statements, board packages, and management reports.




Responsibilities include, but are not limited to:




Oversees the operations of the Accounting Department, which include financial reporting, accounts payable, tax, M&A diligence and integration, bank and cash management oversight, bank reconciliations, T&E program, and credit card oversights
Directs & maintains financial control and accounting policies and procedures; implements a system of controls over accounting transactions to minimize risk
Oversees the production of periodic financial reports; ensures that the reported results comply with generally accepted accounting principles or international financial reporting standards
Recommends benchmarks that will be used to measure business performance, including setting up & tracking G&A allocations across subsidiary entities and shared services
Works closely with FP&A to prepare the annual budget and forecasts; reports significant budget differences to leadership
Provides financial analysis and cost analysis, with emphasis on capital investments, pricing decisions, and contract negotiations
Works with external auditors and provides needed information for the annual audit Leads and manages accounting team members
Files quarterly and annual reports with the Securities and Exchange Commission
Ensures compliance with local, state, and federal government requirements
Performs other related duties as necessary or assigned




Education & Experience:




Bachelor's Degree in Finance, Accounting, or Business Administration
Certified Public Accountant and/or Certified Management Accountant designation
Master’s Degree or MBA highly preferred
10+ years of experience in increasingly responsible accounting, controllership and/or financial reporting positions
Experience working in healthcare, managed care, insurance, clinician network, payor network, MSO
Demonstrated knowledge of Microsoft Office: Excel, Word, and PowerPoint
Experience with NetSuite Oracle
Knowledge of Google Suite: Gmail, Sheets, Docs, Slides, and Calendar
Knowledge of Generally Accepted Accounting Principles (GAAP) and experience in consolidated financial reporting
Experience working with multiple legal entities
Experience in all areas of accounting, including general ledger, monthly financial closing, and management of business reviews
Ability to work independently with minimal supervision
Excellent organizational, time-management, and multitasking skills with strong attention to detail
Demonstrated resourcefulness, initiative, and results-oriented capabilities
Excellent written and verbal communication skills
Ability to work cross-functionally with multiple teams
Ability to shift focus, multitask, and prioritize in a rapidly changing environment
Strong reasoning and critical thinking Must be results oriented with a focus on quality execution and delivery




Key Attributes:




Has a contagious and positive work ethic, inspires others, and models the behaviors of our core values and guiding principles
An effective team player who contributes valuable ideas and feedback and can be counted on to meet commitments
Is able to work within our Better Health environment by facing tasks and challenges with energy and passion
Pursues activities with focus and drive, defines work in terms of success, and can be counted on to complete goals
Demonstrated ability to handle data with confidentiality




Physical Functions:




Physical ability to sit, stand and move freely about the office
Must be able to remain in a stationary position up to or exceeding 50%
Ability to stand, walk and sit for long periods of time; ability to climb stairs
Ability to bend, stoop, kneel, squat, twist, reach, and pull
Constantly operates a computer and other office productivity machinery, such as copy machine, and computer printer




Powered by JazzHR




e7gUC3FCRH
Show less ",1,0.13,0.13
59,Management and Manufacturing,Insurance,Executive,"CHIEF OPERATING OFFICER (COO) Goodville Mutual Casualty Company, New Holland, PA, provides comprehensive property and casualty insurance products, exclusively through independent agents. Founded in 1926, Goodville Mutual’s mission is to conduct business by the biblical principles of love, justice, and integrity and offer products of the highest quality. Delivering excellent customer service, Goodville Mutual now serves eight states. Nationally recognized as a “Top 50 US Property & Casualty Company” by the Ward Group for over 12 years, Goodville Mutual is also rated A (Excellent) by A.M. Best. An employee centric organization, Goodville Mutual actively invests in fostering a workplace culture of trust and strives to leverage the unique talents of each team member.




Goodville Mutual Casualty Company is seeking a Chief Operating Officer (COO) to execute strategic initiatives, achieve corporate goals and growth objectives and champion workplace culture. The successful candidate will demonstrate a passion for developing people and advance the mission, vision, and values of Goodville Mutual. A member of the President’s Team, the COO will provide leadership throughout the organization by monitoring all service levels, ensuring metric driven operations and an exceptional member experience for all stakeholders. Utilizing data to make effective decisions, the COO will optimize systems, processes, and structures to ensure companywide efficiencies and a customer-centric focus. A track record of successfully implementing change throughout an organization combined with the ability to work closely with high performing teams is essential to the role.




COO Position Qualifications:




Bachelor’s degree or equivalent experience, required; Advanced degree, a plus
Minimum of five years of executive leadership experience in an operations role
Strong understanding of comprehensive property and casualty insurance products and services, and/or experience in a highly regulated environment
Successful track record of promoting and strengthening company culture and core values
Excellent verbal and written communication skills
Demonstrated community involvement, desired Please forward resume and cover letter to: www.NorthGroupConsultants.com/jobs
Show less ",1,0,0.32
60,Marketing and Sales,"Technology, Information and Internet",Executive,"WHO WE ARE:

Starface is reinventing the way we care for acne-prone skin, as the first complexion brand to combine efficacy and optimism.

Our Mission is changing the conversation around acne. We are here to normalize and destigmatize.

Starface is where complexion meets confidence and authenticity. We take skincare concerns that were once thought of as flaws and translate them into an opportunity for expression.

JOB DESCRIPTION:

Reporting to Starface's President and General Manager Kara Brothers-Phillips, the VP of Marketing will help build the global brand for the future, driving brand awareness, market share, and overall revenue growth and profitability. The VP of Marketing will be responsible for expanding the brand across all channels of distribution both domestically and internationally, while preserving and enhancing the brand's equity. We love quirky people who defy convention and welcome that attitude throughout our marketing campaigns and within the organization.

The VP of Marketing will oversee the development and execution of an omnichannel marketing strategy and all aspects of the company's marketing initiatives, including brand marketing and growth marketing. The ideal candidate will create and deliver fully-integrated marketing programs across retail and direct to consumer channels and own communications and go-to-market strategy to ensure maximum impact, efficiency and alignment across all company functions. At Starface we pride ourselves on being cultural leaders and not followers, and this role will be charged with differentiating the Starface brand in crowded categories.

RESPONSIBLE FOR:

Strengthening the brand across all critical elements including brand positioning, brand architecture, messaging, product experience, PR, collaborations, and communication - to have a clear, differentiated, and impactful point of view
Working closely with the Founders of the brand, the President, Creative Director, VP Retail and organizational leadership to develop and drive 360 marketing strategy
Build, lead, and inspire Brand marketing, Growth, eCommerce, Customer Insights/Customer Experience teams to develop and execute cohesive, successful marketing strategies; ensure organic and paid marketing initiatives are in sync, supporting each other, and driving ROI
Establish viral strategic partnerships and collaborations, and develop opportunities to increase awareness and build brand equity
Managing multimillion-dollar marketing budget; leveraging financial and analytical rigor to develop a marketing measurement model that allows our executive team to prioritize, allocate, and evaluate use of resources effectively
Developing and implementing 360° brand marketing strategies while working with all cross functional teams to ensure success of all product launches and brand initiatives
Researching and analyzing economic trends, buying habits and the demographic characteristics of consumers, their tastes and preferences for company products and those of competitors utilizing social listening, our focus group and consumer surveys
Gaining and maintain a deep understanding of our customer and community, improve our customer feedback loop, and utilize insights to identify opportunities and inform decision making
Leading the development and implementation of Impact at Starface


PROFESSIONAL QUALIFICATIONS:

10+ years of marketing leadership experience for a high growth consumer products, fashion or lifestyle business; experience working with a creative driven brands
Product focused marketing background with expertise in marketing within a crowded market; experience with retail marketing a huge plus
Outstanding leadership, communication and interpersonal skills
A track record of performance excellence meeting targets and objectives within deadlines
High emotional intelligence and self-awareness (i.e., low ego), which encourages positive energy, passion, and fun throughout the organization (i.e., leading with a ""yes, and"" mindset when making decisions)
Experience targeting multiple demographics and geographies with sophisticated market segmentation models and creating relevant marketing programs is preferred
Strong pulse on current market trends and ""cool-factor""; entrepreneurial spirit who is scrappy and fun spirited
Enjoy the process of working with Creative teams and having a low ego when collaborating to bring best in class visions to life.
Creative and detail-oriented problem solver
Preference for quirky people who defy convention
Embody the core values of Starface - joyful, resilient, bold, and caring


Salary and Benefits:

Remote team
Compensation for this role is $185 - $215k depending on experience
Current benefits include:
Access to high-quality health care options, including 100% coverage for employee and spouse
Access to a 401k with 5% employer match
4 weeks of vacation plus 15 paid holidays
Maternity, Paternity, and Pet-ternity options
Home office stipend

If you need any assistance with your application please contact careers@starfaceworld.com.

Starface is an Equal Opportunity Employer where the spirit of inclusion feeds into everything that we do. We are committed to providing an environment of mutual respect where equal employment opportunities are available to all applicants and teammates. We believe that opportunity, access, resources and rewards should be available to and for the benefit of all. Starface is committed to equal employment opportunity regardless of race, color, ethnicity, ancestry, religion, creed, sex, national origin, sexual orientation, age, citizenship status, marital status, disability, gender identity, gender expression, and Veteran status.
Show less ",1,0.13,0.25
61,Business Development and Sales,"Veterinary Services, Medical Practices, and Hospitals and Health Care",Executive,"The role of the Chief Executive Officer (CEO) is to provide leadership which ensures the hospital's clinical, financial, and overall operating performance. The CEO is responsible for all day-to-day operations of the hospital, ensuring the hospital staff provides exceptional quality care and a positive patient experience. The CEO ensures compliance with applicable laws and regulations and creates an environment that enables the hospital to meet or exceed its goals by holding staff accountable for performance and creating a culture of teamwork and growth. Minimum travel will be required.




Specific responsibilities include:




Provides a system of oversight, which clearly identifies deviations from plans and budgets, assures periodic comparison of performance and/or results against established standards for objectives; and assures corrective actions for actual results deviation from budget
Attracts and retains physicians and collaborates with medical staff to establish streamlined admitting and referral processes fostering the highest level of rehab care.
Exhibits strong communication, presentation, and listening skills to ensure facility-wide collaboration and coordination, especially with physicians, employees, and the community.
Building and leveraging the expertise and skills of strategic alliances both inside and outside the organization to create business opportunities and execute business strategies.
Takes a proactive approach to managed care, healthcare reform, and related issues. Keeps abreast of new legislative information that impacts inpatient rehabilitation facilities
Maintains the hospital's compliance with all regulatory and legal requirements.
Participates in and represents the hospital in professional, civic, and service organizations.




Qualifications:




Master’s degree in business, Health Administration, or another related field
At least 5+ years of experience in a hospital leadership role




We offer a benefits package that will best suit your family’s needs. You can choose from a variety of medical coverage plans that best fit your lifestyle. You also have the option to enroll in additional perks such as 401k, life insurance, and disability plans.




NOBIS REHABILITATION PARTNERS LLC is an EEO employer - M/F/Vets/Disabled
Show less ",1,0,0
62,Human Resources,Chemical Manufacturing,Executive,"POSITION:

Vice President, Human Resources




COMPANY:

A private equity backed, vertically integrated manufacturer and distributor based in the greater Atlanta area. The company currently operates six manufacturing facilities and continues to expand into new markets. The company recently partnered with a well-regarded private equity firm to drive significant growth, both organic as well as through acquisition in a fragmented market.




BASIC FUNCTIONS:

A key member of the executive leadership team, the Vice President, Human Resources is responsible for developing, guiding and managing the overall structure and provision of human resources and payroll services, policies, and programs for C&S and its operating companies. The VP of Human Resources will work with the Senior Leadership Team and the Board of Directors to drive business outcomes, with emphasis on identifying and leading talent acquisition, internal talent development and engagement strategies, turnover reduction initiatives, and being a culture-driver across the company.




Specific duties will include but are not limited to:

Plans, develops, organizes, implements, directs and evaluates the organization's human resource function and performance.
Selects, develops, supervises, manages and motivates Human Resources team members on a daily basis.
Performs human resources due diligence on acquisition targets.
Leads integration of human resources and payroll services, policies and programs following acquisitions.
Participates in the development of the organization's plans and programs as a strategic partner, but particularly from the perspective of the impact on people.
Translates the strategic and tactical business plans into HR strategic and operational plans.
Develops staffing strategies and implementation plans and programs to identify and attract talent within and outside the organization.
Develops progressive and proactive compensation and benefits programs to provide motivation, incentives and rewards for effective performance.
Continually assesses the competitiveness of all programs and practices against the relevant comparable companies, industries and markets.
Establishes credibility throughout the organization as a problem solver of people issues.
Develops appropriate policies and programs for effective management of the people resources of the organization.
Identifies and implements systems and technology that will improve the overall operation and effectiveness of the organization.
Maintains knowledge of HR policies, programs, laws and issues.
Manages the budget and other financial measures of the HR department.
Continues improving the programs, policies, practices and processes associated with meeting the strategic and operational people issues of the organization.
Evaluates the HR structure and team members for continual improvement of the efficiency and effectiveness of the group, as well as for providing individuals with professional and personal growth opportunities.
Monitors exposure of the company. Acts as primary contact with labor counsel and outside government agencies.
Manages the payroll function for the organization.




REQUIREMENTS:

Bachelor’s degree required; master’s degree preferred.
10+ years of experience working in a people/human resources leadership role, ideally in the lead Human Resources role for a fast-paced, acquisitive company; experience recruiting, developing, and retaining an hourly workforce.
Generalist background with broad knowledge of employment, organizational planning, employee relations, training and development, talent acquisition and
retention, payroll, and benefits required.
Experience working within an organization growing through acquisition, as well as experience leading due diligence and integration activities strongly preferred.
Prior experience leading HR function for a fast-paced, private equity-backed business is highly desirable.
Extensive experience leading the following areas: recruiting, talent mapping, and development programs at all levels of an organization; creating and implementing a company-wide performance management program; building and leading training initiatives at all levels.
Skilled in driving organizational/culture change, employee engagement, and company-wide communication.
Human Resource experience in a construction, manufacturing or industrial environment strongly preferred.
Current SPHR, or SHRM-SCP Certification strongly preferred.
To perform this job successfully, an individual should have knowledge of HRIS Software Applications, MS Office products including Outlook Express, Word, Excel, Powerpoint, etc.
To perform this job successfully an individual should have the means and ability to travel.
Travel is anticipated to be approximately 15%, with occasional non-regional travel, and occasional increases in travel demands based on business needs.




COMPENSATION:

Compensation will be commensurate with experience including a competitive base salary, bonus opportunity, incentive equity, and competitive benefits package.

Show less ",1,0.15,0.15
63,Management and Manufacturing,Consumer Services,Executive,"Roberts Properties has an exciting job opportunity for a Construction Senior Vice President that is critical to our companies success. This position includes a competitive salary based on each individual's qualifications and a very generous bonus package. Well qualified candidates will have a minimum of 7 years of experience and a four-year degree in Construction Science or a related major. Responsibilities will include bidding and estimating with daily detail-oriented hands-on coordination in order to complete a successful construction project to meet time and cost objectives. This individual will have the ability to manage multiple tasks and trades, produce excellent quality work, and consistently meet deadlines. As well as exhibit the ability to interact with Architects, Engineers, and subcontractors in order to deliver a superior product. A well-qualified candidate will possess:




Excellent listening and strong communication skills
Ability to identify and resolve complex issues
Full understanding of cost estimating, budgeting and forecasting Company Description Roberts Properties is a residential and mixed-use development firm that has been in business in Atlanta, Georgia for over 30 years. We understand the value of distinctive architecture, attention to detail, and communities with a neighborhood feel. With this approach, Roberts Properties has successfully designed, developed, constructed, and managed 28 Apartment Communities, and numerous mixed-use developments. Please visit our website to learn more about our exciting firm.




Roberts Properties is a residential and mixed-use development firm that has been in business in Atlanta, Georgia for over 30 years. We understand the value of distinctive architecture, attention to detail, and communities with a neighborhood feel. With this approach, Roberts Properties has successfully designed, developed, constructed, and managed 28 Apartment Communities, and numerous mixed-use developments. Please visit our website to learn more about our exciting firm.
Show less ",1,0,0
