,Job Function,Industry,Seniority,Job Description
58,Human Resources,Banking,Internship,"Exempt: The annual base salary range for this role is:




$53,073.00 - 84,916.00. POSITION SUMMARY: The Training Specialist is responsible for providing Wescom job skills training to Wescom employees. The training Specialist works independently and is authorized to take responsible actions necessary to carry out the assigned responsibilities of the position, provided that such action is consistent with cost-effective practices and is consistent with the policy and procedures of Wescom Credit Union. . ESSENTIAL POSITION FUNCTIONS: Responsible to conduct a variety of training classes on job skills for team members which includes, but not limited to, all core technical class instruction, department initiatives, compliance training and orientation training.




Uses a variety of instructional materials including leader’s guides, participant materials, job aids and software programs to facilitate job skills development. Plans, organizes, and implements a range of training activities. Uses adult learning principles and strong facilitation skills to ensure a safe learning environment. Monitors and evaluates participant’s operations skills development in the classroom to ensure transfer of learning. Provides feedback on the participant’s progress to the participant and his/her supervisor. Recommends additional performance solutions when appropriate. Gathers performance data used for measuring the return on investment for each training program. Assists with the preparation and distribution of training calendars. EDUCATION AND EXPERIENCE: Bachelor’s Degree in Communications, English, Psychology, Education or a related field preferred. One to three years’ experience in the financial services industry with experience in the Branches or Call Center environments, or one year of training experience required. OTHER SKILLS AND ABILITIES: Knowledge of financial institution operation is desired, advanced communication skills including written, oral, presentation, and interpersonal skills are required. Knowledge of adult learning principles is desired. COMPUTER SKILLS: Proficient in Microsoft Applications (Word, Excel, PowerPoint, Outlook) and the Symitar system. PHYSICAL DEMANDS: The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. While performing the duties of this job, the employee is frequently required to stand; walk; sit; use hands to finger, handle or feel; reach with hands and arms, climb or balance, stoop kneel, crouch, crawl; talk or hear and taste or smell. The employee must occasionally lift and/or move up to 10 pounds. Vision abilities required by this job include close vision, distance vision, color vision, peripheral vision, depth perception and ability to adjust focus. WORK ENVIRONMENT: The work environment characteristics described here are representative of those an employee encounters while performing functions of this job. The noise level in the work environment is moderately quiet. It is a non-smoking environment. The above job requirements are representative of minimum levels of knowledge, skills, and abilities. The marginal functions have not been included. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. This job description in no way implies that these are the only duties to be performed. An employee will be required to follow any other job-related instructions and duties as requested by the supervisor and/or management.
Show less "
90,Engineering and Information Technology,Public Policy Offices,Internship,"Optimal Solutions Group, LLC (Optimal) is a policy research and data analytics firm that conducts studies and provides technical assistance on entrepreneurship and innovation, education, workforce development, economic development, health care, and related subjects. Our mission is to provide decision makers with rigorous and timely insights that enable our clients to improve public well-being. Optimal is located in the Discovery District at the University of Maryland, approximately 10 miles from Washington, DC. For more information see www.OptimalSolutionsGroup.com .

General Description

Support data scientists, researchers and software developers on projects bridging the gap between research and analytics.
Assist in the development of streamlined protocols to systematize workflow.
Aid to develop schema, business rules and configuration testing processes.
Support efforts with systems management to capture information that can be used for quantitative analysis.
Support the development of standardized protocols to manipulate information captured in a fixed format to usable data, using non-traditional data sources like scraping data from social media, mining data from natural language texts, as well as vectorizing images to create analytical dataset to inform policy decisions.

Work Experience And Job Skills Requirements

Knowledge using data science toolkits, such as R, MatLab, Python, and neural network frameworks such as Torch, Keras, Café, and Tensorfow.
Knowledge using data visualization tools, such as D3.js, GGplot, PlotLy, Moicrosoft Power BI, and Tableau.
Requirements gathering experience in developing schema, business rules, and test protocols.
Knowledge conducting tests for configuring and developing integrated data systems.
Experience working with query languages such as SQL.
Knowledge of statistics and research methods and experience developing regression models.
Experience developing technical documentation for datasets, code, and data products.
Excellent verbal and written communication skills.

Education Requirements: Enrolled in a bachelor’s or Master’s degree program in Data Science, Business Analytics, Economics, Applied Mathematics, Applied Statistics, Operations Research, or a related field.
Show less "
17,Human Resources,Hospitals and Health Care,Internship,"Why Maxim Healthcare?




When you work at Maxim, you’re part of a network of more than 175 local offices that have deep roots in each of the communities we serve, while still leveraging the resources and security of one of the largest and oldest healthcare staffing and services companies in the nation. We believe our employees are our greatest asset. It is because of the talented healthcare professionals and support staff we employ that we are able to provide a variety of services to meet and respond to the needs of our clients and patients.




As a Recruiter you will be making a difference in the lives of your fellow team members, our caregivers, our patients and our clients. You will...




Develop and execute recruitment strategies to attract, screen, and hire quality healthcare professionals
Utilize various recruitment tools and methods to source and attract a pool of qualified and diverse candidates
Manage caregivers and field staff while on assignment
Develop and maintain relationships with active clients, patients, and referral sources
Build and cultivate relationships with industry contacts to gain industry knowledge, referrals, and business development leads




Working at Maxim and why you will love it…




We are a team of driven, compassionate people who push each other to develop personally and professionally. At Maxim, you can expect a competitive work environment. To ensure your success, you will take part in a comprehensive training program, surrounded by a culture of servant leadership that encourages everyone to help develop themselves and others. Maxim promotes from within; the majority of the people who start as a Recruiter advance into our sales career path and leadership roles. We offer a competitive compensation package which includes a base salary plus uncapped commission potential along with an unmatched benefit package!




Wage/Salary Information




As a Recruiter Trainee: (first 3 months in the role) you will be paid an hourly rate between $21.64 and $26.44 per hour.




As a Recruiter 1:(after you successfully complete 3 months of training) you will become a salaried employee and will be paid an annual base salary of $50,000 plus weekly commission with a Cost of Living Adjustment of $5,000.




Benefits




Medical/Prescription, Dental, Vision, Health Advocacy (company paid if enrolled Medical), Health Advocate Employee Assistance Program, Health Savings Account , 401(k), 401(k) Company Match, Profit Sharing, Short Term Disability, Long Term Disability, Primary Caregiver Leave, Parental Leave, Life and Basic Accidental Death and Dismemberment Insurance, Voluntary Life and Accidental Death and Dismemberment Insurance, Hospital Expense Protection Plan, Critical Illness Insurance, Accident Insurance, Dependent Care Flexible Spending Account, Home and Auto Insurance, Pet Insurance, Transportation Benefits, CommonBond, Educational Assistance Program, College Partnership Program, Paid Time Off/Company Holidays




Benefits




At Maxim Healthcare Services, we firmly believe that our employees are the heartbeat of our organization and we are happy to offer the following benefits:




Competitive pay & weekly paychecks
Health, dental, vision, and life insurance
401(k) savings plan
Awards and recognition programs
Benefit eligibility is dependent on employment status.
CO & WA Specific Benefits: Medical/Prescription, Dental, Vision, Health Advocacy (company paid if enrolled Medical), Health Advocate Employee Assistance Program, Health Savings Account , 401(k), 401(k) Company Match, Profit Sharing, Short Term Disability, Long Term Disability, Primary Caregiver Leave, Parental Leave, Life and Basic Accidental Death & Dismemberment Insurance, Voluntary Life and Accidental Death & Dismemberment Insurance, Hospital Expense Protection Plan, Critical Illness Insurance, Accident Insurance, Dependent Care Flexible Spending Account, Home and Auto Insurance, Pet Insurance, Transportation Benefits, CommonBond, Educational Assistance Program, College Partnership Program, Paid Time Off/Company Holidays




About Maxim Healthcare Services




Maxim Healthcare Services has been making a difference in the lives of our patients, caregivers, employees and communities for more than 30 years. We offer private duty nursing, skilled nursing, physical rehabilitation, companion care, respite care and behavioral care for individuals with chronic and acute illnesses and disabilities. Our commitment to quality customer service, compassionate patient care, and filling critical healthcare needs makes us a trusted partner wherever care is needed.




Maxim Healthcare Services is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.
Show less "
43,Human Resources,Hospitals and Health Care,Internship,"Why Maxim Healthcare?




When you work at Maxim, you’re part of a network of more than 175 local offices that have deep roots in each of the communities we serve, while still leveraging the resources and security of one of the largest and oldest healthcare staffing and services companies in the nation. We believe our employees are our greatest asset. It is because of the talented healthcare professionals and support staff we employ that we are able to provide a variety of services to meet and respond to the needs of our clients and patients.




As a Recruiter you will be making a difference in the lives of your fellow team members, our caregivers, our patients and our clients. You will...




Develop and execute recruitment strategies to attract, screen, and hire quality healthcare professionals
Utilize various recruitment tools and methods to source and attract a pool of qualified and diverse candidates
Manage caregivers and field staff while on assignment
Develop and maintain relationships with active clients, patients, and referral sources
Build and cultivate relationships with industry contacts to gain industry knowledge, referrals, and business development leads




Working at Maxim and why you will love it…




We are a team of driven, compassionate people who push each other to develop personally and professionally. At Maxim, you can expect a competitive work environment. To ensure your success, you will take part in a comprehensive training program, surrounded by a culture of servant leadership that encourages everyone to help develop themselves and others. Maxim promotes from within; the majority of the people who start as a Recruiter advance into our sales career path and leadership roles. We offer a competitive compensation package which includes a base salary plus uncapped commission potential along with an unmatched benefit package!




Wage/Salary Information




As a Recruiter Trainee: (first 3 months in the role) you will be paid an hourly rate between $21.64 and $26.44 per hour.




As a Recruiter 1:(after you successfully complete 3 months of training) you will become a salaried employee and will be paid an annual base salary of $50,000 plus weekly commission with a Cost of Living Adjustment of $5,000.




Benefits




Medical/Prescription, Dental, Vision, Health Advocacy (company paid if enrolled Medical), Health Advocate Employee Assistance Program, Health Savings Account , 401(k), 401(k) Company Match, Profit Sharing, Short Term Disability, Long Term Disability, Primary Caregiver Leave, Parental Leave, Life and Basic Accidental Death and Dismemberment Insurance, Voluntary Life and Accidental Death and Dismemberment Insurance, Hospital Expense Protection Plan, Critical Illness Insurance, Accident Insurance, Dependent Care Flexible Spending Account, Home and Auto Insurance, Pet Insurance, Transportation Benefits, CommonBond, Educational Assistance Program, College Partnership Program, Paid Time Off/Company Holidays




Benefits




At Maxim Healthcare Services, we firmly believe that our employees are the heartbeat of our organization and we are happy to offer the following benefits:




Competitive pay & weekly paychecks
Health, dental, vision, and life insurance
401(k) savings plan
Awards and recognition programs




About Maxim Healthcare Services




Maxim Healthcare Services has been making a difference in the lives of our patients, caregivers, employees and communities for more than 30 years. We offer private duty nursing, skilled nursing, physical rehabilitation, companion care, respite care and behavioral care for individuals with chronic and acute illnesses and disabilities. Our commitment to quality customer service, compassionate patient care, and filling critical healthcare needs makes us a trusted partner wherever care is needed.




Maxim Healthcare Services is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.
Show less "
44,Human Resources,Hospitals and Health Care,Internship,"WhyMaxim Healthcare?




Whenyou work at Maxim, you’re part of a network of more than 175 local offices thathave deep roots in each of the communities we serve, while still leveraging theresources and security of one of the largest and oldest healthcare staffing andservices companies in the nation. We believe our employees are ourgreatest asset. It is because of the talented healthcare professionals andsupport staff we employ that we are able to provide a variety of services tomeet and respond to the needs of our clients and patients.




As a Recruiter you will be makinga difference in the lives of your fellow team members, our caregivers, ourpatients and our clients. You will...




Develop and execute recruitmentstrategies to attract, screen, and hire quality healthcare professionals
Utilize various recruitment toolsand methods to source and attract a pool of qualified and diverse candidates
Manage caregivers and field staffwhile on assignment
Develop and maintain relationshipswith active clients, patients, and referral sources
Build and cultivate relationshipswith industry contacts to gain industry knowledge, referrals, and businessdevelopment leads




Workingat Maxim and why you will love it…




Weare a team of driven, compassionate people who push each other to developpersonally and professionally. At Maxim, you can expect a competitive workenvironment. To ensure your success, you will take part ina comprehensive training program, surrounded bya culture of servant leadership that encourages everyone tohelp develop themselves and others. Maxim promotes from within; themajority of the people who start as a Recruiter advance into our sales careerpath and leadership roles. We offer a competitive compensation package whichincludes a base salary plus uncapped commission potential along with anunmatched benefit package!




Wage/Salary Information




As a Recruiter Trainee: (first 3 months in the role) you will be paid an hourly rate of $25.24.




As a Recruiter 1:(after you successfully complete 3months of training) you will become a salaried employee and will be paid anannual base salary of $50,000 plus weekly commission with a Cost of LivingAdjustment of $7,500.00 annually.




Benefits




Medical/Prescription, Dental, Vision, Health Advocacy (company paid if enrolled Medical), Health Advocate Employee Assistance Program, Health Savings Account , 401(k), 401(k) Company Match, Profit Sharing, Short Term Disability, Long Term Disability, Primary Caregiver Leave, Parental Leave, Life and Basic Accidental Death and Dismemberment Insurance, Voluntary Life and Accidental Death and Dismemberment Insurance, Hospital Expense Protection Plan, Critical Illness Insurance, Accident Insurance, Dependent Care Flexible Spending Account, Home and Auto Insurance, Pet Insurance, Transportation Benefits, CommonBond, Educational Assistance Program, College Partnership Program, Paid Time Off/Company Holidays




Benefits




At Maxim Healthcare Services, we firmly believe that our employees are the heartbeat of our organization and we are happy to offer the following benefits:




Competitive pay & weekly paychecks
Health, dental, vision, and life insurance
401(k) savings plan
Awards and recognition programs




About Maxim Healthcare Services




Maxim Healthcare Services has been making a difference in the lives of our patients, caregivers, employees and communities for more than 30 years. We offer private duty nursing, skilled nursing, physical rehabilitation, companion care, respite care and behavioral care for individuals with chronic and acute illnesses and disabilities. Our commitment to quality customer service, compassionate patient care, and filling critical healthcare needs makes us a trusted partner wherever care is needed.




Maxim Healthcare Services is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.
Show less "
48,Human Resources,Hospitals and Health Care,Internship,"WhyMaxim Healthcare?




Whenyou work at Maxim, you’re part of a network of more than 175 local offices thathave deep roots in each of the communities we serve, while still leveraging theresources and security of one of the largest and oldest healthcare staffing andservices companies in the nation. We believe our employees are ourgreatest asset. It is because of the talented healthcare professionals andsupport staff we employ that we are able to provide a variety of services tomeet and respond to the needs of our clients and patients.




As a Recruiter you will be makinga difference in the lives of your fellow team members, our caregivers, ourpatients and our clients. You will...




Develop and execute recruitmentstrategies to attract, screen, and hire quality healthcare professionals
Utilize various recruitment toolsand methods to source and attract a pool of qualified and diverse candidates
Manage caregivers and field staffwhile on assignment
Develop and maintain relationshipswith active clients, patients, and referral sources
Build and cultivate relationshipswith industry contacts to gain industry knowledge, referrals, and businessdevelopment leads




Workingat Maxim and why you will love it…




Weare a team of driven, compassionate people who push each other to developpersonally and professionally. At Maxim, you can expect a competitive workenvironment. To ensure your success, you will take part ina comprehensive training program, surrounded bya culture of servant leadership that encourages everyone tohelp develop themselves and others. Maxim promotes from within; themajority of the people who start as a Recruiter advance into our sales careerpath and leadership roles. We offer a competitive compensation package whichincludes a base salary plus uncapped commission potential along with anunmatched benefit package!




Wage/Salary Information




As a Recruiter Trainee: (first 3 months in the role) you will be paid an hourly rate between $21.64 and $26.44 per hour.




As a Recruiter 1:(after you successfully complete 3months of training) you will become a salaried employee and will be paid anannual base salary of $50,000 plus weekly commission with a Cost of LivingAdjustment of $X.




Benefits




Medical/Prescription, Dental, Vision, Health Advocacy (company paid if enrolled Medical), Health Advocate Employee Assistance Program, Health Savings Account , 401(k), 401(k) Company Match, Profit Sharing, Short Term Disability, Long Term Disability, Primary Caregiver Leave, Parental Leave, Life and Basic Accidental Death and Dismemberment Insurance, Voluntary Life and Accidental Death and Dismemberment Insurance, Hospital Expense Protection Plan, Critical Illness Insurance, Accident Insurance, Dependent Care Flexible Spending Account, Home and Auto Insurance, Pet Insurance, Transportation Benefits, CommonBond, Educational Assistance Program, College Partnership Program, Paid Time Off/Company Holidays




Benefits




At Maxim Healthcare Services, we firmly believe that our employees are the heartbeat of our organization and we are happy to offer the following benefits:




Competitive pay & weekly paychecks
Health, dental, vision, and life insurance
401(k) savings plan
Awards and recognition programs




About Maxim Healthcare Services




Maxim Healthcare Services has been making a difference in the lives of our patients, caregivers, employees and communities for more than 30 years. We offer private duty nursing, skilled nursing, physical rehabilitation, companion care, respite care and behavioral care for individuals with chronic and acute illnesses and disabilities. Our commitment to quality customer service, compassionate patient care, and filling critical healthcare needs makes us a trusted partner wherever care is needed.




Maxim Healthcare Services is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.
Show less "
53,Human Resources,Hospitals and Health Care,Internship,"Why Maxim Healthcare?




When you work at Maxim, you’re part of a network of more than 175 local offices that have deep roots in each of the communities we serve, while still leveraging the resources and security of one of the largest and oldest healthcare staffing and services companies in the nation. We believe our employees are our greatest asset. It is because of the talented healthcare professionals and support staff we employ that we are able to provide a variety of services to meet and respond to the needs of our clients and patients.




As a Recruiter you will be making a difference in the lives of your fellow team members, our caregivers, our patients and our clients. You will...




Develop and execute recruitment strategies to attract, screen, and hire quality healthcare professionals
Utilize various recruitment tools and methods to source and attract a pool of qualified and diverse candidates
Manage caregivers and field staff while on assignment
Develop and maintain relationships with active clients, patients, and referral sources
Build and cultivate relationships with industry contacts to gain industry knowledge, referrals, and business development leads




Working at Maxim and why you will love it…




We are a team of driven, compassionate people who push each other to develop personally and professionally. At Maxim, you can expect a competitive work environment. To ensure your success, you will take part in a comprehensive training program, surrounded by a culture of servant leadership that encourages everyone to help develop themselves and others. Maxim promotes from within; the majority of the people who start as a Recruiter advance into our sales career path and leadership roles. We offer a competitive compensation package which includes a base salary plus uncapped commission potential along with an unmatched benefit package!




Wage/Salary Information




As a Recruiter Trainee: (first 3 months in the role) you will be paid an hourly rate between $21.64 and $26.44 per hour.




As a Recruiter 1:(after you successfully complete 3 months of training) you will become a salaried employee and will be paid an annual base salary of $50,000 plus weekly commission.




Benefits




Medical/Prescription, Dental, Vision, Health Advocacy (company paid if enrolled Medical), Health Advocate Employee Assistance Program, Health Savings Account , 401(k), 401(k) Company Match, Profit Sharing, Short Term Disability, Long Term Disability, Primary Caregiver Leave, Parental Leave, Life and Basic Accidental Death and Dismemberment Insurance, Voluntary Life and Accidental Death and Dismemberment Insurance, Hospital Expense Protection Plan, Critical Illness Insurance, Accident Insurance, Dependent Care Flexible Spending Account, Home and Auto Insurance, Pet Insurance, Transportation Benefits, CommonBond, Educational Assistance Program, College Partnership Program, Paid Time Off/Company Holidays




Benefits




At Maxim Healthcare Services, we firmly believe that our employees are the heartbeat of our organization and we are happy to offer the following benefits:




Competitive pay & weekly paychecks
Health, dental, vision, and life insurance
401(k) savings plan
Awards and recognition programs




About Maxim Healthcare Services




Maxim Healthcare Services has been making a difference in the lives of our patients, caregivers, employees and communities for more than 30 years. We offer private duty nursing, skilled nursing, physical rehabilitation, companion care, respite care and behavioral care for individuals with chronic and acute illnesses and disabilities. Our commitment to quality customer service, compassionate patient care, and filling critical healthcare needs makes us a trusted partner wherever care is needed.




Maxim Healthcare Services is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.
Show less "
56,Human Resources,Hospitals and Health Care,Internship,"Why Maxim Healthcare?




When you work at Maxim, you’re part of a network of more than 175 local offices that have deep roots in each of the communities we serve, while still leveraging the resources and security of one of the largest and oldest healthcare staffing and services companies in the nation. We believe our employees are our greatest asset. It is because of the talented healthcare professionals and support staff we employ that we are able to provide a variety of services to meet and respond to the needs of our clients and patients.




As a Recruiter you will be making a difference in the lives of your fellow team members, our caregivers, our patients and our clients. You will...




Develop and execute recruitment strategies to attract, screen, and hire quality healthcare professionals
Utilize various recruitment tools and methods to source and attract a pool of qualified and diverse candidates
Manage caregivers and field staff while on assignment
Develop and maintain relationships with active clients, patients, and referral sources
Build and cultivate relationships with industry contacts to gain industry knowledge, referrals, and business development leads




Working at Maxim and why you will love it…




We are a team of driven, compassionate people who push each other to develop personally and professionally. At Maxim, you can expect a competitive work environment. To ensure your success, you will take part in a comprehensive training program, surrounded by a culture of servant leadership that encourages everyone to help develop themselves and others. Maxim promotes from within; the majority of the people who start as a Recruiter advance into our sales career path and leadership roles. We offer a competitive compensation package which includes a base salary plus uncapped commission potential along with an unmatched benefit package!




Wage/Salary Information




As a Recruiter Trainee: (first 3 months in the role) you will be paid an hourly rate between $21.64 and $26.44 per hour.




As a Recruiter 1:(after you successfully complete 3 months of training) you will become a salaried employee and will be paid an annual base salary of $50,000 plus weekly commission.




Benefits




Medical/Prescription, Dental, Vision, Health Advocacy (company paid if enrolled Medical), Health Advocate Employee Assistance Program, Health Savings Account , 401(k), 401(k) Company Match, Profit Sharing, Short Term Disability, Long Term Disability, Primary Caregiver Leave, Parental Leave, Life and Basic Accidental Death and Dismemberment Insurance, Voluntary Life and Accidental Death and Dismemberment Insurance, Hospital Expense Protection Plan, Critical Illness Insurance, Accident Insurance, Dependent Care Flexible Spending Account, Home and Auto Insurance, Pet Insurance, Transportation Benefits, CommonBond, Educational Assistance Program, College Partnership Program, Paid Time Off/Company Holidays




Benefits




At Maxim Healthcare Services, we firmly believe that our employees are the heartbeat of our organization and we are happy to offer the following benefits:




Competitive pay & weekly paychecks
Health, dental, vision, and life insurance
401(k) savings plan
Awards and recognition programs




About Maxim Healthcare Services




Maxim Healthcare Services has been making a difference in the lives of our patients, caregivers, employees and communities for more than 30 years. We offer private duty nursing, skilled nursing, physical rehabilitation, companion care, respite care and behavioral care for individuals with chronic and acute illnesses and disabilities. Our commitment to quality customer service, compassionate patient care, and filling critical healthcare needs makes us a trusted partner wherever care is needed.




Maxim Healthcare Services is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.
Show less "
75,Marketing and Sales,Hospitals and Health Care,Internship,"Are you ready to be part of our team of superstars? We are looking for a passionate Digital Marketing Intern to join our growing Marketing Team at Hudson Health.

About Hudson Health

Hudson Health (Medical + Wellness + Mind + Life), formerly Hudson Medical Group was established in 2010 as a modern, fully-integrated medical practice that offers a diverse ecosystem of cutting-edge treatments across pain management, functional medicine, wellness, interventional mental health, and regenerative medicine. Unique in its east- meets-west approach to healing, Hudson Health creates an experiential and holistic healing journey for each patient in its Tribeca and West Village locations. Our team of dedicated board-certified doctors and wellness providers bring expertise in 10+ diverse specialties. Our practitioners work collaboratively to tailor comprehensive treatment plans based on The Hudson Method, a care algorithm that has been perfected over the course of 12+ years treating 50K patients.

Requirements

Requirement:

Hudson Health is currently seeking a passionate and tenacious Marketing Intern to assist in managing all cross-functional marketing initiatives. S/He will assist the Marketing Team with the execution and performance optimization of Hudson Health's marketing strategy and programs. The Marketing Intern will work with team members to assist in the development of the marketing calendar, content creation and metrics reporting. The ideal candidate is passionate about marketing and healthcare, is both creative and data-driven, and ideally has both marketing and healthcare industry experience.

Responsibilities

Collect quantitative and qualitative data from marketing campaigns

Perform market analysis and research on competition

Analyze consumer insights to help plan effective social media marketing campaigns

Optimize postings for SEO and keyword analysis, maximizing clicks to drive consumers to website

Staying informed on industry trends, competitive landscapes and new technologies impacting digital marketing

Identifying trends and opportunities, as well as translating analysis into actionable plans

Work with the team to manage day-to-day marketing activities (content creation, email, banner ads) and analyze campaign effectiveness; lead competitive intelligence and analysis

Support the marketing team in daily administrative tasks

Provide support to community engagement events

Desired Experience

Previous internship in marketing or content creation

Experience with Google Ads (previously Google AdWords) and other digital advertising platforms a big plus

Interest in Digital, Integrated and Content Marketing preferred

Desired Skills

Highly motivated team player with outstanding organizational and problem-solving ability

Proven ability to communicate and collaborate effectively across teams

Creative and resourceful problem solver with strong attention to detail

Ability to work independently with little direction when required

Strong written and verbal communication skills

Ability to commit part-time or full-time

Education/Certification

Pursuing a Bachelor’s Degree in marketing, advertisement or another related field

College credit available

If you are ready to apply, please send your resume and application to (url removed). We look forward to receiving your application.
Show less "
85,Human Resources,Hospitals and Health Care,Internship,"Why Maxim Healthcare?




When you work at Maxim, you’re part of a network of more than 175 local offices that have deep roots in each of the communities we serve, while still leveraging the resources and security of one of the largest and oldest healthcare staffing and services companies in the nation. We believe our employees are our greatest asset. It is because of the talented healthcare professionals and support staff we employ that we are able to provide a variety of services to meet and respond to the needs of our clients and patients.




As a Recruiter you will be making a difference in the lives of your fellow team members, our caregivers, our patients and our clients. You will...




Develop and execute recruitment strategies to attract, screen, and hire quality healthcare professionals
Utilize various recruitment tools and methods to source and attract a pool of qualified and diverse candidates
Manage caregivers and field staff while on assignment
Develop and maintain relationships with active clients, patients, and referral sources
Build and cultivate relationships with industry contacts to gain industry knowledge, referrals, and business development leads




Working at Maxim and why you will love it…




We are a team of driven, compassionate people who push each other to develop personally and professionally. At Maxim, you can expect a competitive work environment. To ensure your success, you will take part in a comprehensive training program, surrounded by a culture of servant leadership that encourages everyone to help develop themselves and others. Maxim promotes from within; the majority of the people who start as a Recruiter advance into our sales career path and leadership roles. We offer a competitive compensation package which includes a base salary plus uncapped commission potential along with an unmatched benefit package!




Wage/Salary Information




As a Recruiter Trainee: (first 3 months in the role) you will be paid an hourly rate between $21.64 and $26.44 per hour.




As a Recruiter 1:(after you successfully complete 3 months of training) you will become a salaried employee and will be paid an annual base salary of $50,000 plus weekly commission.




Benefits




Medical/Prescription, Dental, Vision, Health Advocacy (company paid if enrolled Medical), Health Advocate Employee Assistance Program, Health Savings Account , 401(k), 401(k) Company Match, Profit Sharing, Short Term Disability, Long Term Disability, Primary Caregiver Leave, Parental Leave, Life and Basic Accidental Death and Dismemberment Insurance, Voluntary Life and Accidental Death and Dismemberment Insurance, Hospital Expense Protection Plan, Critical Illness Insurance, Accident Insurance, Dependent Care Flexible Spending Account, Home and Auto Insurance, Pet Insurance, Transportation Benefits, CommonBond, Educational Assistance Program, College Partnership Program, Paid Time Off/Company Holidays




Benefits




At Maxim Healthcare Services, we firmly believe that our employees are the heartbeat of our organization and we are happy to offer the following benefits:




Competitive pay & weekly paychecks
Health, dental, vision, and life insurance
401(k) savings plan
Awards and recognition programs




About Maxim Healthcare Services




Maxim Healthcare Services has been making a difference in the lives of our patients, caregivers, employees and communities for more than 30 years. We offer private duty nursing, skilled nursing, physical rehabilitation, companion care, respite care and behavioral care for individuals with chronic and acute illnesses and disabilities. Our commitment to quality customer service, compassionate patient care, and filling critical healthcare needs makes us a trusted partner wherever care is needed.




Maxim Healthcare Services is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.
Show less "
